label,string,result,time,size
periodo naive, fill with period,915,6.615e-05,1457
periodo smart, fill with period,915,1.13222e-05,1457
periodo naive, fill with period,198,1.91667e-05,1551
periodo smart, fill with period,198,1.062e-05,1551
periodo naive, fill with period,330,2.86e-05,1652
periodo smart, fill with period,330,1.14778e-05,1652
periodo naive, fill with period,716,5.985e-05,1759
periodo smart, fill with period,716,1.30375e-05,1759
periodo naive, fill with period,630,5.26e-05,1873
periodo smart, fill with period,630,1.35625e-05,1873
periodo naive, fill with period,1399,0.0001148,1994
periodo smart, fill with period,1399,1.61429e-05,1994
periodo naive, fill with period,486,4.48667e-05,2123
periodo smart, fill with period,486,1.48571e-05,2123
periodo naive, fill with period,440,4.47667e-05,2261
periodo smart, fill with period,440,1.61571e-05,2261
periodo naive, fill with period,1251,0.0001124,2408
periodo smart, fill with period,1251,1.865e-05,2408
periodo naive, fill with period,1282,0.0001153,2564
periodo smart, fill with period,1282,2.092e-05,2564
periodo naive, fill with period,700,7.1e-05,2730
periodo smart, fill with period,700,1.96667e-05,2730
periodo naive, fill with period,2898,0.0002726,2907
periodo smart, fill with period,2898,2.71e-05,2907
periodo naive, fill with period,2003,0.0001984,3095
periodo smart, fill with period,2003,2.605e-05,3095
periodo naive, fill with period,1796,0.0001849,3295
periodo smart, fill with period,1796,2.6275e-05,3295
periodo naive, fill with period,3258,0.0003437,3509
periodo smart, fill with period,3258,3.34667e-05,3509
periodo naive, fill with period,2119,0.0002262,3736
periodo smart, fill with period,2119,2.9225e-05,3736
periodo naive, fill with period,3920,0.0004381,3978
periodo smart, fill with period,3920,3.87333e-05,3978
periodo naive, fill with period,2510,0.000309,4236
periodo smart, fill with period,2510,3.80667e-05,4236
periodo naive, fill with period,3544,0.0004153,4511
periodo smart, fill with period,3544,4.41333e-05,4511
periodo naive, fill with period,2856,0.0003553,4803
periodo smart, fill with period,2856,4.27667e-05,4803
periodo naive, fill with period,1458,0.0002032,5114
periodo smart, fill with period,1458,3.74333e-05,5114
periodo naive, fill with period,1237,0.0001776,5446
periodo smart, fill with period,1237,3.93e-05,5446
periodo naive, fill with period,3153,0.0004472,5798
periodo smart, fill with period,3153,4.76333e-05,5798
periodo naive, fill with period,3129,0.0004622,6174
periodo smart, fill with period,3129,5.71e-05,6174
periodo naive, fill with period,2163,0.0003422,6574
periodo smart, fill with period,2163,5.035e-05,6574
periodo naive, fill with period,2915,0.0008955,7000
periodo smart, fill with period,2915,6.425e-05,7000
periodo naive, fill with period,4762,0.0014829,7454
periodo smart, fill with period,4762,6.54e-05,7454
periodo naive, fill with period,2869,0.0005244,7937
periodo smart, fill with period,2869,6.215e-05,7937
periodo naive, fill with period,7060,0.0013603,8451
periodo smart, fill with period,7060,0.0001143,8451
periodo naive, fill with period,2461,0.0006476,8998
periodo smart, fill with period,2461,6.805e-05,8998
periodo naive, fill with period,6403,0.0013307,9581
periodo smart, fill with period,6403,0.0001025,9581
periodo naive, fill with period,1577,0.0003705,10202
periodo smart, fill with period,1577,7.325e-05,10202
periodo naive, fill with period,4444,0.0011047,10863
periodo smart, fill with period,4444,0.0001038,10863
periodo naive, fill with period,8785,0.0021601,11567
periodo smart, fill with period,8785,0.0001159,11567
periodo naive, fill with period,1511,0.0004237,12316
periodo smart, fill with period,1511,0.0001057,12316
periodo naive, fill with period,3684,0.0010135,13114
periodo smart, fill with period,3684,0.0001058,13114
periodo naive, fill with period,3896,0.0011689,13964
periodo smart, fill with period,3896,0.0001364,13964
periodo naive, fill with period,1287,0.000429,14868
periodo smart, fill with period,1287,0.0001046,14868
periodo naive, fill with period,11628,0.0036399,15832
periodo smart, fill with period,11628,0.0001578,15832
periodo naive, fill with period,5228,0.0021701,16857
periodo smart, fill with period,5228,0.0001571,16857
periodo naive, fill with period,17818,0.0077024,17950
periodo smart, fill with period,17818,0.0002104,17950
periodo naive, fill with period,14166,0.0062815,19113
periodo smart, fill with period,14166,0.0002303,19113
periodo naive, fill with period,9382,0.0045167,20351
periodo smart, fill with period,9382,0.0002137,20351
periodo naive, fill with period,2481,0.0012783,21669
periodo smart, fill with period,2481,0.0001898,21669
periodo naive, fill with period,8301,0.0042205,23073
periodo smart, fill with period,8301,0.0002451,23073
periodo naive, fill with period,2988,0.0016638,24568
periodo smart, fill with period,2988,0.0002123,24568
periodo naive, fill with period,5133,0.0029318,26160
periodo smart, fill with period,5133,0.0002389,26160
periodo naive, fill with period,856,0.0005846,27854
periodo smart, fill with period,856,0.000247,27854
periodo naive, fill with period,156,0.000212,29659
periodo smart, fill with period,156,0.0002537,29659
periodo naive, fill with period,28773,0.0188145,31581
periodo smart, fill with period,28773,0.0003705,31581
periodo naive, fill with period,26552,0.0179839,33627
periodo smart, fill with period,26552,0.0004418,33627
periodo naive, fill with period,16445,0.01234,35805
periodo smart, fill with period,16445,0.0003714,35805
periodo naive, fill with period,31261,0.0230476,38125
periodo smart, fill with period,31261,0.0004678,38125
periodo naive, fill with period,758,0.0007399,40595
periodo smart, fill with period,758,0.0003343,40595
periodo naive, fill with period,27898,0.023836,43225
periodo smart, fill with period,27898,0.0004941,43225
periodo naive, fill with period,17546,0.0155075,46025
periodo smart, fill with period,17546,0.0004455,46025
periodo naive, fill with period,19499,0.0179636,49007
periodo smart, fill with period,19499,0.0004852,49007
periodo naive, fill with period,5399,0.0053683,52182
periodo smart, fill with period,5399,0.0004472,52182
periodo naive, fill with period,15782,0.0162605,55563
periodo smart, fill with period,15782,0.0005266,55563
periodo naive, fill with period,32572,0.035785,59163
periodo smart, fill with period,32572,0.0006578,59163
periodo naive, fill with period,25517,0.0289386,62996
periodo smart, fill with period,25517,0.0006742,62996
periodo naive, fill with period,23486,0.0282781,67077
periodo smart, fill with period,23486,0.0006406,67077
periodo naive, fill with period,31855,0.0406046,71422
periodo smart, fill with period,31855,0.0007634,71422
periodo naive, fill with period,3380,0.0048196,76050
periodo smart, fill with period,3380,0.0006641,76050
periodo naive, fill with period,9247,0.0150547,80977
periodo smart, fill with period,9247,0.0006769,80977
periodo naive, fill with period,29244,0.0441868,86223
periodo smart, fill with period,29244,0.0008184,86223
periodo naive, fill with period,10571,0.0170931,91809
periodo smart, fill with period,10571,0.000863,91809
periodo naive, fill with period,3706,0.0066112,97757
periodo smart, fill with period,3706,0.00085,97757
periodo naive, fill with period,11562,0.0211524,104090
periodo smart, fill with period,11562,0.0009119,104090
periodo naive, fill with period,23171,0.0440751,110834
periodo smart, fill with period,23171,0.0009653,110834
periodo naive, fill with period,26842,0.0544523,118014
periodo smart, fill with period,26842,0.0011214,118014
periodo naive, fill with period,20143,0.149658,125660
periodo smart, fill with period,20143,0.0010811,125660
periodo naive, fill with period,22357,0.170247,133801
periodo smart, fill with period,22357,0.0011722,133801
periodo naive, fill with period,14736,0.121058,142470
periodo smart, fill with period,14736,0.0012681,142470
periodo naive, fill with period,24328,0.213481,151700
periodo smart, fill with period,24328,0.0013496,151700
periodo naive, fill with period,26256,0.258898,161528
periodo smart, fill with period,26256,0.0016576,161528
periodo naive, fill with period,6147,0.0615532,171992
periodo smart, fill with period,6147,0.0014041,171992
periodo naive, fill with period,5668,0.0612625,183135
periodo smart, fill with period,5668,0.0015291,183135
periodo naive, fill with period,8584,0.0961315,195000
periodo smart, fill with period,8584,0.0016075,195000
periodo naive, fill with period,12388,0.194663,207633
periodo smart, fill with period,12388,0.0020771,207633
periodo naive, fill with period,2041,0.0364789,221085
periodo smart, fill with period,2041,0.003129,221085
periodo naive, fill with period,21658,0.31695,235408
periodo smart, fill with period,21658,0.0019922,235408
periodo naive, fill with period,9,0.0011294,250659
periodo smart, fill with period,9,0.0021162,250659
periodo naive, fill with period,20707,0.393665,266898
periodo smart, fill with period,20707,0.0021535,266898
periodo naive, fill with period,7561,0.156662,284190
periodo smart, fill with period,7561,0.0022065,284190
periodo naive, fill with period,8434,0.195128,302601
periodo smart, fill with period,8434,0.0023196,302601
periodo naive, fill with period,11909,0.256999,322206
periodo smart, fill with period,11909,0.00254,322206
periodo naive, fill with period,14352,0.297223,343080
periodo smart, fill with period,14352,0.0026773,343080
periodo naive, fill with period,16469,0.373977,365307
periodo smart, fill with period,16469,0.0028398,365307
periodo naive, fill with period,2449,0.0577808,388974
periodo smart, fill with period,2449,0.0029733,388974
periodo naive, fill with period,3107,0.0822572,414174
periodo smart, fill with period,3107,0.0031539,414174
periodo naive, fill with period,3531,0.0935599,441006
periodo smart, fill with period,3531,0.0033502,441006
periodo naive, fill with period,15789,0.46355,469577
periodo smart, fill with period,15789,0.0036628,469577
periodo naive, fill with period,27370,0.91629,500000
periodo smart, fill with period,27370,0.0040872,500000
periodo naive, fill with period,570,4.14333e-05,1000
periodo smart, fill with period,570,8.11538e-06,1000
periodo naive, fill with period,495,3.5e-05,1064
periodo smart, fill with period,495,8.10769e-06,1064
periodo naive, fill with period,253,2.016e-05,1133
periodo smart, fill with period,253,8.01538e-06,1133
periodo naive, fill with period,424,3.205e-05,1207
periodo smart, fill with period,424,8.825e-06,1207
periodo naive, fill with period,785,5.86e-05,1285
periodo smart, fill with period,785,1.035e-05,1285
periodo naive, fill with period,139,1.3825e-05,1368
periodo smart, fill with period,139,9.35455e-06,1368
periodo naive, fill with period,10,5.58333e-06,1457
periodo smart, fill with period,10,9.67273e-06,1457
periodo naive, fill with period,796,6.38e-05,1551
periodo smart, fill with period,796,1.19444e-05,1551
periodo naive, fill with period,1054,8.17e-05,1652
periodo smart, fill with period,1054,1.3325e-05,1652
periodo naive, fill with period,902,7.07e-05,1759
periodo smart, fill with period,902,1.35e-05,1759
periodo naive, fill with period,1536,0.0001145,1873
periodo smart, fill with period,1536,1.52286e-05,1873
periodo naive, fill with period,1259,0.0001058,1994
periodo smart, fill with period,1259,1.57429e-05,1994
periodo naive, fill with period,1383,0.0001164,2123
periodo smart, fill with period,1383,1.73833e-05,2123
periodo naive, fill with period,197,2.342e-05,2261
periodo smart, fill with period,197,1.53e-05,2261
periodo naive, fill with period,2372,0.0001993,2408
periodo smart, fill with period,2372,2.154e-05,2408
periodo naive, fill with period,2414,0.0002125,2564
periodo smart, fill with period,2414,2.222e-05,2564
periodo naive, fill with period,357,4.1e-05,2730
periodo smart, fill with period,357,1.935e-05,2730
periodo naive, fill with period,504,5.505e-05,2907
periodo smart, fill with period,504,2.018e-05,2907
periodo naive, fill with period,2978,0.0002946,3095
periodo smart, fill with period,2978,2.885e-05,3095
periodo naive, fill with period,2426,0.0002444,3295
periodo smart, fill with period,2426,2.8525e-05,3295
periodo naive, fill with period,729,8.6e-05,3509
periodo smart, fill with period,729,2.46e-05,3509
periodo naive, fill with period,2287,0.0002548,3736
periodo smart, fill with period,2287,3e-05,3736
periodo naive, fill with period,866,0.0001076,3978
periodo smart, fill with period,866,2.9275e-05,3978
periodo naive, fill with period,2324,0.0002751,4236
periodo smart, fill with period,2324,3.50333e-05,4236
periodo naive, fill with period,3235,0.0003858,4511
periodo smart, fill with period,3235,3.82e-05,4511
periodo naive, fill with period,2296,0.0002951,4803
periodo smart, fill with period,2296,3.76333e-05,4803
periodo naive, fill with period,2847,0.0003744,5114
periodo smart, fill with period,2847,4.22667e-05,5114
periodo naive, fill with period,1493,0.0002109,5446
periodo smart, fill with period,1493,3.99667e-05,5446
periodo naive, fill with period,631,0.0001101,5798
periodo smart, fill with period,631,3.93667e-05,5798
periodo naive, fill with period,3659,0.0005374,6174
periodo smart, fill with period,3659,5.245e-05,6174
periodo naive, fill with period,6101,0.0009235,6574
periodo smart, fill with period,6101,6.735e-05,6574
periodo naive, fill with period,6253,0.0009966,7000
periodo smart, fill with period,6253,7.31e-05,7000
periodo naive, fill with period,409,9.35e-05,7454
periodo smart, fill with period,409,5.045e-05,7454
periodo naive, fill with period,4124,0.0007573,7937
periodo smart, fill with period,4124,6.975e-05,7937
periodo naive, fill with period,5051,0.0009763,8451
periodo smart, fill with period,5051,7.57e-05,8451
periodo naive, fill with period,7396,0.0014966,8998
periodo smart, fill with period,7396,9.325e-05,8998
periodo naive, fill with period,310,0.0001071,9581
periodo smart, fill with period,310,6.46e-05,9581
periodo naive, fill with period,4626,0.0010274,10202
periodo smart, fill with period,4626,8.525e-05,10202
periodo naive, fill with period,6829,0.0015788,10863
periodo smart, fill with period,6829,9.56e-05,10863
periodo naive, fill with period,5840,0.001422,11567
periodo smart, fill with period,5840,0.0001049,11567
periodo naive, fill with period,4475,0.0011617,12316
periodo smart, fill with period,4475,0.0001166,12316
periodo naive, fill with period,10891,0.0028922,13114
periodo smart, fill with period,10891,0.0001279,13114
periodo naive, fill with period,1870,0.0005948,13964
periodo smart, fill with period,1870,0.000101,13964
periodo naive, fill with period,11917,0.0035118,14868
periodo smart, fill with period,11917,0.0001542,14868
periodo naive, fill with period,6358,0.0020401,15832
periodo smart, fill with period,6358,0.0001367,15832
periodo naive, fill with period,5335,0.002217,16857
periodo smart, fill with period,5335,0.0001516,16857
periodo naive, fill with period,1125,0.0005229,17950
periodo smart, fill with period,1125,0.0001243,17950
periodo naive, fill with period,19069,0.008373,19113
periodo smart, fill with period,19069,0.0002034,19113
periodo naive, fill with period,4380,0.0020775,20351
periodo smart, fill with period,4380,0.0001571,20351
periodo naive, fill with period,4263,0.0020988,21669
periodo smart, fill with period,4263,0.000165,21669
periodo naive, fill with period,21885,0.0109942,23073
periodo smart, fill with period,21885,0.0002601,23073
periodo naive, fill with period,7227,0.0039139,24568
periodo smart, fill with period,7227,0.0001992,24568
periodo naive, fill with period,5273,0.003008,26160
periodo smart, fill with period,5273,0.0002286,26160
periodo naive, fill with period,15175,0.0088899,27854
periodo smart, fill with period,15175,0.0002618,27854
periodo naive, fill with period,895,0.0006355,29659
periodo smart, fill with period,895,0.0001986,29659
periodo naive, fill with period,10893,0.0069719,31581
periodo smart, fill with period,10893,0.0002579,31581
periodo naive, fill with period,4641,0.0032213,33627
periodo smart, fill with period,4641,0.0002882,33627
periodo naive, fill with period,2017,0.0015453,35805
periodo smart, fill with period,2017,0.000244,35805
periodo naive, fill with period,25498,0.0189434,38125
periodo smart, fill with period,25498,0.0004303,38125
periodo naive, fill with period,11878,0.0093436,40595
periodo smart, fill with period,11878,0.0003636,40595
periodo naive, fill with period,18721,0.0153734,43225
periodo smart, fill with period,18721,0.0004429,43225
periodo naive, fill with period,24835,0.0215431,46025
periodo smart, fill with period,24835,0.0004978,46025
periodo naive, fill with period,10149,0.0093061,49007
periodo smart, fill with period,10149,0.0004615,49007
periodo naive, fill with period,17147,0.0166822,52182
periodo smart, fill with period,17147,0.0005208,52182
periodo naive, fill with period,13478,0.0139986,55563
periodo smart, fill with period,13478,0.0005323,55563
periodo naive, fill with period,5576,0.0061622,59163
periodo smart, fill with period,5576,0.000513,59163
periodo naive, fill with period,26981,0.030808,62996
periodo smart, fill with period,26981,0.0006516,62996
periodo naive, fill with period,31430,0.0381173,67077
periodo smart, fill with period,31430,0.0007412,67077
periodo naive, fill with period,8315,0.0107818,71422
periodo smart, fill with period,8315,0.0006274,71422
periodo naive, fill with period,19038,0.0259476,76050
periodo smart, fill with period,19038,0.0007266,76050
periodo naive, fill with period,20735,0.0295517,80977
periodo smart, fill with period,20735,0.0007441,80977
periodo naive, fill with period,6937,0.0110026,86223
periodo smart, fill with period,6937,0.0007267,86223
periodo naive, fill with period,11214,0.0181184,91809
periodo smart, fill with period,11214,0.0008053,91809
periodo naive, fill with period,23970,0.0406765,97757
periodo smart, fill with period,23970,0.0009172,97757
periodo naive, fill with period,11267,0.0202867,104090
periodo smart, fill with period,11267,0.0009006,104090
periodo naive, fill with period,1235,0.0029155,110834
periodo smart, fill with period,1235,0.0009161,110834
periodo naive, fill with period,25817,0.0518258,118014
periodo smart, fill with period,25817,0.001054,118014
periodo naive, fill with period,6578,0.0152548,125660
periodo smart, fill with period,6578,0.0010621,125660
periodo naive, fill with period,31758,0.0725597,133801
periodo smart, fill with period,31758,0.0011992,133801
periodo naive, fill with period,6694,0.0166087,142470
periodo smart, fill with period,6694,0.0012082,142470
periodo naive, fill with period,10135,0.0262507,151700
periodo smart, fill with period,10135,0.0012955,151700
periodo naive, fill with period,18195,0.0524881,161528
periodo smart, fill with period,18195,0.0014336,161528
periodo naive, fill with period,22806,0.0700271,171992
periodo smart, fill with period,22806,0.0015666,171992
periodo naive, fill with period,13528,0.04455,183135
periodo smart, fill with period,13528,0.001592,183135
periodo naive, fill with period,629,0.0031742,195000
periodo smart, fill with period,629,0.0018983,195000
periodo naive, fill with period,3025,0.0123999,207633
periodo smart, fill with period,3025,0.0017234,207633
periodo naive, fill with period,31870,0.140687,221085
periodo smart, fill with period,31870,0.0029957,221085
periodo naive, fill with period,6911,0.0362279,235408
periodo smart, fill with period,6911,0.0021366,235408
periodo naive, fill with period,27460,0.419627,250659
periodo smart, fill with period,27460,0.0022048,250659
periodo naive, fill with period,2344,0.048147,266898
periodo smart, fill with period,2344,0.0021114,266898
periodo naive, fill with period,3487,0.0698362,284190
periodo smart, fill with period,3487,0.0022588,284190
periodo naive, fill with period,23289,0.482045,302601
periodo smart, fill with period,23289,0.0024075,302601
periodo naive, fill with period,21324,0.46696,322206
periodo smart, fill with period,21324,0.0037542,322206
periodo naive, fill with period,24727,0.597854,343080
periodo smart, fill with period,24727,0.0027283,343080
periodo naive, fill with period,9636,0.243517,365307
periodo smart, fill with period,9636,0.0028725,365307
periodo naive, fill with period,27523,0.737492,388974
periodo smart, fill with period,27523,0.0030624,388974
periodo naive, fill with period,11855,0.309712,414174
periodo smart, fill with period,11855,0.0032057,414174
periodo naive, fill with period,9092,0.238688,441006
periodo smart, fill with period,9092,0.0034274,441006
periodo naive, fill with period,276,0.0100097,469577
periodo smart, fill with period,276,0.0035799,469577
periodo naive, fill with period,31238,0.966441,500000
periodo smart, fill with period,31238,0.003987,500000
label,string,result,time,size
periodo naive, fill random,998,0.0001308,1000
periodo smart, fill random,998,8.84167e-06,1000
periodo naive, fill random,1064,0.0001368,1064
periodo smart, fill random,1064,9.36364e-06,1064
periodo naive, fill random,1133,0.0001464,1133
periodo smart, fill random,1133,9.86364e-06,1133
periodo naive, fill random,1207,0.000157,1207
periodo smart, fill random,1207,1.057e-05,1207
periodo naive, fill random,1285,0.0001684,1285
periodo smart, fill random,1285,1.26e-05,1285
periodo naive, fill random,1368,0.000187,1368
periodo smart, fill random,1368,1.19e-05,1368
periodo naive, fill random,1457,0.0002011,1457
periodo smart, fill random,1457,1.2825e-05,1457
periodo naive, fill random,1550,0.0002139,1551
periodo smart, fill random,1550,1.3575e-05,1551
periodo naive, fill random,1652,0.0002309,1652
periodo smart, fill random,1652,1.41e-05,1652
periodo naive, fill random,1758,0.0002494,1759
periodo smart, fill random,1758,1.55571e-05,1759
periodo naive, fill random,1873,0.0002736,1873
periodo smart, fill random,1873,1.705e-05,1873
periodo naive, fill random,1994,0.0002911,1994
periodo smart, fill random,1994,1.735e-05,1994
periodo naive, fill random,2121,0.0003122,2123
periodo smart, fill random,2121,1.87333e-05,2123
periodo naive, fill random,2261,0.000328,2261
periodo smart, fill random,2261,2.034e-05,2261
periodo naive, fill random,2407,0.0003803,2408
periodo smart, fill random,2407,2.162e-05,2408
periodo naive, fill random,2564,0.0003627,2564
periodo smart, fill random,2564,2.268e-05,2564
periodo naive, fill random,2729,0.0003847,2730
periodo smart, fill random,2729,2.555e-05,2730
periodo naive, fill random,2905,0.0004078,2907
periodo smart, fill random,2905,2.6625e-05,2907
periodo naive, fill random,3093,0.0004341,3095
periodo smart, fill random,3093,2.7775e-05,3095
periodo naive, fill random,3295,0.0004981,3295
periodo smart, fill random,3295,3.0825e-05,3295
periodo naive, fill random,3508,0.0005028,3509
periodo smart, fill random,3508,3.39667e-05,3509
periodo naive, fill random,3736,0.000541,3736
periodo smart, fill random,3736,3.64333e-05,3736
periodo naive, fill random,3977,0.0005837,3978
periodo smart, fill random,3977,3.95667e-05,3978
periodo naive, fill random,4232,0.0006623,4236
periodo smart, fill random,4232,4.13e-05,4236
periodo naive, fill random,4511,0.0007129,4511
periodo smart, fill random,4511,4.44e-05,4511
periodo naive, fill random,4803,0.0007678,4803
periodo smart, fill random,4803,5.06e-05,4803
periodo naive, fill random,5114,0.000825,5114
periodo smart, fill random,5114,5.35e-05,5114
periodo naive, fill random,5444,0.0008967,5446
periodo smart, fill random,5444,5.415e-05,5446
periodo naive, fill random,5797,0.0009993,5798
periodo smart, fill random,5797,6.235e-05,5798
periodo naive, fill random,6174,0.0010897,6174
periodo smart, fill random,6174,6.645e-05,6174
periodo naive, fill random,6573,0.0012415,6574
periodo smart, fill random,6573,6.89e-05,6574
periodo naive, fill random,7000,0.0013097,7000
periodo smart, fill random,7000,7.5e-05,7000
periodo naive, fill random,7452,0.0013992,7454
periodo smart, fill random,7452,7.525e-05,7454
periodo naive, fill random,7937,0.0015996,7937
periodo smart, fill random,7937,8.65e-05,7937
periodo naive, fill random,8450,0.0017423,8451
periodo smart, fill random,8450,8.405e-05,8451
periodo naive, fill random,8997,0.0019191,8998
periodo smart, fill random,8997,9.17e-05,8998
periodo naive, fill random,9580,0.0021601,9581
periodo smart, fill random,9580,0.0001199,9581
periodo naive, fill random,10202,0.0023722,10202
periodo smart, fill random,10202,0.0001279,10202
periodo naive, fill random,10863,0.0027038,10863
periodo smart, fill random,10863,0.0001397,10863
periodo naive, fill random,11566,0.0029557,11567
periodo smart, fill random,11566,0.0001436,11567
periodo naive, fill random,12316,0.0032603,12316
periodo smart, fill random,12316,0.0001562,12316
periodo naive, fill random,13114,0.0036696,13114
periodo smart, fill random,13114,0.0001603,13114
periodo naive, fill random,13964,0.00412,13964
periodo smart, fill random,13964,0.0001782,13964
periodo naive, fill random,14868,0.0045426,14868
periodo smart, fill random,14868,0.0001878,14868
periodo naive, fill random,15831,0.005117,15832
periodo smart, fill random,15831,0.0001955,15832
periodo naive, fill random,16855,0.0065533,16857
periodo smart, fill random,16855,0.0001845,16857
periodo naive, fill random,17950,0.0072288,17950
periodo smart, fill random,17950,0.0002007,17950
periodo naive, fill random,19113,0.0081619,19113
periodo smart, fill random,19113,0.0002251,19113
periodo naive, fill random,20350,0.0090471,20351
periodo smart, fill random,20350,0.0002241,20351
periodo naive, fill random,21669,0.0101373,21669
periodo smart, fill random,21669,0.0002514,21669
periodo naive, fill random,23073,0.0112802,23073
periodo smart, fill random,23073,0.0002659,23073
periodo naive, fill random,24567,0.0126633,24568
periodo smart, fill random,24567,0.0003045,24568
periodo naive, fill random,26158,0.0140938,26160
periodo smart, fill random,26158,0.0003002,26160
periodo naive, fill random,27853,0.0157838,27854
periodo smart, fill random,27853,0.0003486,27854
periodo naive, fill random,29659,0.0175688,29659
periodo smart, fill random,29659,0.0003643,29659
periodo naive, fill random,31578,0.0196185,31581
periodo smart, fill random,31578,0.0003705,31581
periodo naive, fill random,33626,0.0220397,33627
periodo smart, fill random,33626,0.0004488,33627
periodo naive, fill random,35805,0.0250593,35805
periodo smart, fill random,35805,0.0004299,35805
periodo naive, fill random,38125,0.0279184,38125
periodo smart, fill random,38125,0.0004583,38125
periodo naive, fill random,40593,0.0313033,40595
periodo smart, fill random,40593,0.000532,40595
periodo naive, fill random,43225,0.0349205,43225
periodo smart, fill random,43225,0.0005547,43225
periodo naive, fill random,46025,0.0391384,46025
periodo smart, fill random,46025,0.00064,46025
periodo naive, fill random,49007,0.0440155,49007
periodo smart, fill random,49007,0.0006465,49007
periodo naive, fill random,52182,0.0497279,52182
periodo smart, fill random,52182,0.0007641,52182
periodo naive, fill random,55563,0.0556597,55563
periodo smart, fill random,55563,0.0007521,55563
periodo naive, fill random,59163,0.0624154,59163
periodo smart, fill random,59163,0.0007816,59163
periodo naive, fill random,62996,0.0703282,62996
periodo smart, fill random,62996,0.0007945,62996
periodo naive, fill random,67075,0.0793898,67077
periodo smart, fill random,67075,0.0008214,67077
periodo naive, fill random,71422,0.0906175,71422
periodo smart, fill random,71422,0.0009156,71422
periodo naive, fill random,76050,0.100465,76050
periodo smart, fill random,76050,0.0009789,76050
periodo naive, fill random,80977,0.113318,80977
periodo smart, fill random,80977,0.0011036,80977
periodo naive, fill random,86222,0.128646,86223
periodo smart, fill random,86222,0.0011053,86223
periodo naive, fill random,91807,0.144332,91809
periodo smart, fill random,91807,0.0012342,91809
periodo naive, fill random,97757,0.162406,97757
periodo smart, fill random,97757,0.0012724,97757
periodo naive, fill random,104089,0.184497,104090
periodo smart, fill random,104089,0.0014608,104090
periodo naive, fill random,110834,0.22606,110834
periodo smart, fill random,110834,0.0013519,110834
periodo naive, fill random,118014,0.241327,118014
periodo smart, fill random,118014,0.001398,118014
periodo naive, fill random,125660,0.277066,125660
periodo smart, fill random,125660,0.0016184,125660
periodo naive, fill random,133801,0.308353,133801
periodo smart, fill random,133801,0.0016723,133801
periodo naive, fill random,142470,0.346779,142470
periodo smart, fill random,142470,0.0017747,142470
periodo naive, fill random,151700,0.396292,151700
periodo smart, fill random,151700,0.0018281,151700
periodo naive, fill random,161527,0.466535,161528
periodo smart, fill random,161527,0.002139,161528
periodo naive, fill random,171992,0.548255,171992
periodo smart, fill random,171992,0.0021997,171992
periodo naive, fill random,183134,0.592364,183135
periodo smart, fill random,183134,0.0024956,183135
periodo naive, fill random,195000,0.680982,195000
periodo smart, fill random,195000,0.0025225,195000
periodo naive, fill random,207633,0.773792,207633
periodo smart, fill random,207633,0.0024916,207633
periodo naive, fill random,221085,0.914608,221085
periodo smart, fill random,221085,0.0029748,221085
periodo naive, fill random,235407,1.01944,235408
periodo smart, fill random,235407,0.0030955,235408
periodo naive, fill random,250659,3.93649,250659
periodo smart, fill random,250659,0.0031936,250659
periodo naive, fill random,266896,4.76593,266898
periodo smart, fill random,266896,0.0031416,266898
periodo naive, fill random,284189,5.20702,284190
periodo smart, fill random,284189,0.0032945,284190
periodo naive, fill random,302601,6.22377,302601
periodo smart, fill random,302601,0.0034277,302601
periodo naive, fill random,322203,6.42887,322206
periodo smart, fill random,322203,0.0039097,322206
periodo naive, fill random,343079,7.36728,343080
periodo smart, fill random,343079,0.0043432,343080
periodo naive, fill random,365307,8.91716,365307
periodo smart, fill random,365307,0.0042234,365307
periodo naive, fill random,388974,9.56011,388974
periodo smart, fill random,388974,0.0050485,388974
periodo naive, fill random,414174,11.4399,414174
periodo smart, fill random,414174,0.0051168,414174
periodo naive, fill random,441005,12.8178,441006
periodo smart, fill random,441005,0.005406,441006
periodo naive, fill random,469577,13.0974,469577
periodo smart, fill random,469577,0.0059019,469577
periodo naive, fill random,499999,16.6645,500000
periodo smart, fill random,499999,0.0062493,500000
periodo naive, fill random,1000,0.0001763,1000
periodo smart, fill random,1000,1.104e-05,1000
periodo naive, fill random,1064,0.0001881,1064
periodo smart, fill random,1064,1.069e-05,1064
periodo naive, fill random,1133,0.0001511,1133
periodo smart, fill random,1133,9.85455e-06,1133
periodo naive, fill random,1207,0.0001582,1207
periodo smart, fill random,1207,1.011e-05,1207
periodo naive, fill random,1285,0.0001567,1285
periodo smart, fill random,1285,1.13556e-05,1285
periodo naive, fill random,1367,0.0001546,1368
periodo smart, fill random,1367,1.21333e-05,1368
periodo naive, fill random,1457,0.0001542,1457
periodo smart, fill random,1457,1.2875e-05,1457
periodo naive, fill random,1550,0.0001566,1551
periodo smart, fill random,1550,1.37e-05,1551
periodo naive, fill random,1651,0.0001558,1652
periodo smart, fill random,1651,1.41125e-05,1652
periodo naive, fill random,1758,0.000158,1759
periodo smart, fill random,1758,1.55857e-05,1759
periodo naive, fill random,1872,0.0001631,1873
periodo smart, fill random,1872,1.7e-05,1873
periodo naive, fill random,1993,0.000174,1994
periodo smart, fill random,1993,1.8e-05,1994
periodo naive, fill random,2122,0.0001752,2123
periodo smart, fill random,2122,1.91333e-05,2123
periodo naive, fill random,2261,0.0001881,2261
periodo smart, fill random,2261,2.124e-05,2261
